date,repo_rate,india_91d_tbill,india_10y,usd_inr,source,source_file,granularity
2017-02-17,6.25,6.19,7.05,67.05,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-02-24,6.25,6.15,7.12,66.84,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-03-03,6.25,6.07,7.06,66.84,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-03-10,6.25,5.94,7.23,66.69,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-03-17,6.25,5.94,7.17,65.54,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-03-24,6.25,5.86,7.13,65.46,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-03-31,6.25,5.82,7.0,64.84,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-04-07,6.25,5.86,7.17,64.39,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-04-14,6.25,5.98,7.11,64.32,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-04-21,6.25,6.11,7.18,64.57,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-04-28,6.25,6.19,7.2,64.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-05-05,6.25,6.23,7.51,64.31,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-05-12,6.25,6.27,6.74,64.3,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-05-19,6.25,6.27,6.72,64.99,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-05-26,6.25,6.85,7.49,64.59,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-06-02,6.25,6.31,6.65,64.42,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-06-09,6.25,6.27,6.53,64.26,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-06-16,6.25,6.27,6.53,64.59,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-06-23,6.25,6.27,6.64,64.54,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-06-30,6.25,6.27,6.57,64.74,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-07-07,6.25,6.31,6.59,64.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-07-14,6.25,6.23,6.54,64.45,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-07-21,6.25,6.11,6.51,64.32,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-07-28,6.25,6.15,6.56,64.15,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-08-04,6.0,6.15,6.53,63.71,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-08-11,6.0,6.15,6.6,64.17,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-08-18,6.0,6.15,6.62,64.1,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-08-25,6.0,6.11,6.65,64.07,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-09-01,6.0,6.11,6.61,63.98,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-09-08,6.0,6.07,6.67,63.87,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-09-15,6.0,6.11,6.72,64.08,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-09-22,6.0,6.11,6.79,64.96,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-09-29,6.0,6.11,6.83,65.36,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-10-06,6.0,6.07,6.92,65.23,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-10-13,6.0,6.07,6.91,64.93,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-10-20,6.0,6.11,6.95,65.06,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-10-27,6.0,6.11,7.0,65.09,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-11-03,6.0,6.11,7.12,64.58,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-11-10,6.0,6.11,7.12,65.01,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-11-17,6.0,6.11,7.22,64.85,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-11-24,6.0,6.11,7.21,64.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-12-01,6.0,6.15,7.25,64.43,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-12-08,6.0,6.15,7.27,64.46,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-12-15,6.0,6.15,7.29,64.1,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-12-22,6.0,6.19,7.45,64.04,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2017-12-29,6.0,6.19,7.49,63.93,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-01-05,6.0,6.27,7.08,63.38,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-01-12,6.0,6.31,7.26,63.53,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-01-19,6.0,6.36,7.26,63.72,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-01-26,6.0,6.4,7.27,63.5,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-02-02,6.0,6.4,7.54,64.08,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-02-09,6.0,6.4,7.54,64.37,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-02-16,6.0,6.36,7.56,63.91,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-02-23,6.0,6.36,7.64,64.82,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-03-02,6.0,6.36,7.76,65.23,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-03-09,6.0,6.31,7.69,65.08,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-03-16,6.0,6.23,7.58,64.87,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-03-23,6.0,6.15,7.59,65.13,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-03-30,6.0,6.11,7.42,65.04,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-04-06,6.0,6.11,7.2,64.99,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-04-13,6.0,6.11,7.46,65.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-04-20,6.0,6.11,7.73,66.02,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-04-27,6.0,6.19,7.8,66.78,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-05-04,6.0,6.23,7.76,66.77,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-05-11,6.0,6.27,7.79,67.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-05-18,6.0,6.31,7.89,67.96,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-05-25,6.0,6.4,7.95,68.26,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-06-01,6.0,6.4,7.94,67.18,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-06-08,6.25,6.52,7.95,67.52,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-06-15,6.25,6.52,7.89,67.97,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-06-22,6.25,6.48,7.92,67.77,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-06-29,6.25,6.52,7.98,68.58,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-07-06,6.25,6.48,7.87,68.88,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-07-13,6.25,6.52,7.8,68.41,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-07-20,6.25,6.52,7.78,68.85,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-07-27,6.25,6.69,7.75,68.7,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-08-03,6.5,6.73,7.73,68.79,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-08-10,6.5,6.69,7.74,68.95,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-08-17,6.5,6.77,7.85,70.23,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-08-24,6.5,6.81,7.86,70.14,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-08-31,6.5,6.81,7.95,70.93,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-09-07,6.5,6.85,7.98,71.9,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-09-14,6.5,6.98,8.07,71.81,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-09-21,6.5,7.06,8.03,71.85,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-09-28,6.5,7.19,8.0,72.55,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-10-05,6.5,7.14,8.02,73.58,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-10-12,6.5,6.94,7.96,73.8,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-10-19,6.5,6.94,7.88,73.44,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-10-26,6.5,6.94,7.84,73.37,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-11-02,6.5,6.94,7.84,72.88,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-11-09,6.5,6.94,7.81,72.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-11-16,6.5,6.9,7.85,71.8,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-11-23,6.5,6.81,7.77,71.18,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-11-30,6.5,6.77,7.64,69.66,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-12-07,6.5,6.73,7.41,70.57,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-12-14,6.5,6.69,7.41,71.74,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-12-21,6.5,6.6,7.26,70.04,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2018-12-28,6.5,6.65,7.41,69.98,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-01-04,6.5,6.65,7.45,69.87,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-01-11,6.5,6.65,7.27,70.47,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-01-18,6.5,6.65,7.32,71.14,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-01-25,6.5,6.6,7.35,71.11,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-02-01,6.5,6.56,7.38,71.11,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-02-08,6.25,6.56,7.34,71.29,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-02-15,6.25,6.4,7.58,71.25,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-02-22,6.25,6.4,7.42,71.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-03-01,6.25,6.4,7.37,70.97,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-03-08,6.25,6.4,7.36,70.1,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-03-15,6.25,6.36,7.33,69.21,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-03-22,6.25,6.31,7.33,68.66,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-03-29,6.25,6.31,7.34,69.17,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-04-05,6.0,6.23,7.37,69.2,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-04-12,6.0,6.27,7.43,69.32,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-04-19,6.0,6.31,7.45,69.42,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-04-26,6.0,6.4,7.44,70.14,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-05-03,6.0,6.44,7.43,69.27,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-05-10,6.0,6.48,7.46,69.92,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-05-17,6.0,6.4,7.41,70.17,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-05-24,6.0,6.36,7.27,69.61,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-05-31,6.0,6.19,7.07,69.81,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-06-07,5.75,6.07,7.04,69.3,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-06-14,5.75,5.94,6.99,69.56,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-06-21,5.75,5.98,6.91,69.63,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-06-28,5.75,6.03,6.93,68.92,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-07-05,5.75,5.98,6.76,68.75,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-07-12,5.75,5.86,6.56,68.59,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-07-19,5.75,5.74,6.45,68.82,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-07-26,5.75,5.74,6.62,69.06,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-08-02,5.75,5.65,6.5,69.4,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-08-09,5.4,5.45,6.64,70.52,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-08-16,5.4,5.49,6.69,71.29,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-08-23,5.4,5.45,6.57,71.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-08-30,5.4,5.41,6.7,71.76,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-09-06,5.4,5.37,6.73,71.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-09-13,5.4,5.32,6.77,70.94,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-09-20,5.4,5.28,6.91,70.94,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-09-27,5.4,5.41,6.85,70.84,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-10-04,5.15,5.32,6.47,70.87,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-10-11,5.15,5.2,6.54,71.03,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-10-18,5.15,5.12,6.57,71.2,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-10-25,5.15,5.08,6.58,70.96,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-01,5.15,5.04,6.54,70.88,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-08,5.15,5.03,6.67,71.25,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-15,5.15,5.05,6.66,71.71,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-22,5.15,5.02,6.66,71.85,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-29,5.15,4.99,6.65,71.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-06,5.15,4.89,6.86,71.32,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-13,5.15,5.0,6.99,70.72,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-20,5.15,5.01,6.81,71.16,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-27,5.15,5.03,6.74,71.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2020-01-03,5.15,4.94,6.73,71.69,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2020-01-10,5.15,5.05,6.84,71.11,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
